original_phrase,paraphrase,approach_name,semantic_similarity,bleu,bert_score,sacre_bleu,temperature
"Write a workout tracking app that can import from several fitness apps including Strava, Polar Flow, MyFitnessPal to put together a dashboard of workouts and nutrition information. The user should be able to customise the views by sport as well as by overall mileage or other stats that transfer across sports such as heart rate or total time. Heart rate data should be aggregated to display the total amount of time at different intensity zones. The user should be able to see a graph of their overall progress by pace or by mileage using a dropdown to switch between them.","Create a workout tracking app that supports importing data from multiple fitness apps like Strava, Polar Flow, and MyFitnessPal to create a consolidated dashboard showing workout and nutritional data. Users need to be able to personalize the views based on the specific sport, overall distance covered, or other statistics that apply across different sports, for instance, heart rate or total duration. Heart rate information should be compiled to present the total time spent within various intensity ranges. The app should also allow users to view their progress graphically, either by pace or distance, using a dropdown menu for selection.",llms,0.9071576595306396,0.16323843094212975,0.9801145792007446,0.1625867635011673,0.9
"Write a workout tracking app that can import from several fitness apps including Strava, Polar Flow, MyFitnessPal to put together a dashboard of workouts and nutrition information. The user should be able to customise the views by sport as well as by overall mileage or other stats that transfer across sports such as heart rate or total time. Heart rate data should be aggregated to display the total amount of time at different intensity zones. The user should be able to see a graph of their overall progress by pace or by mileage using a dropdown to switch between them.","Design a workout tracking application that imports data from various fitness applications, including Strava, Polar Flow, and MyFitnessPal, to generate a central dashboard with workout and nutrition details. Users should be able to customize their view according to the sport and also by total mileage or other stats like heart rate or total time that are transferable across different sports. Heart rate data should be compiled and displayed to show the total time spent in each intensity zone. Users should also have the ability to view a progress graph, toggling between pace and mileage using a dropdown menu.",llms,0.9161799550056458,0.23102828390998278,0.9793944954872131,0.23014815151691437,0.9
"Write a workout tracking app that can import from several fitness apps including Strava, Polar Flow, MyFitnessPal to put together a dashboard of workouts and nutrition information. The user should be able to customise the views by sport as well as by overall mileage or other stats that transfer across sports such as heart rate or total time. Heart rate data should be aggregated to display the total amount of time at different intensity zones. The user should be able to see a graph of their overall progress by pace or by mileage using a dropdown to switch between them.","Build a workout tracking app that can pull data from several fitness platforms, such as Strava, Polar Flow, and MyFitnessPal, and combine it into a single dashboard that shows workout and nutrition information. The app should allow users to customize their views by sport, total mileage, or other statistics that apply to multiple sports, like heart rate or total time. The app should aggregate heart rate data to show how much time was spent in each intensity zone. Users should also be able to view their progress as a graph of pace or mileage, with a dropdown menu to switch between the two.",llms,0.8928350806236267,0.23394529092593574,0.9766760468482971,0.2284850776195526,0.9
"Write a workout tracking app that can import from several fitness apps including Strava, Polar Flow, MyFitnessPal to put together a dashboard of workouts and nutrition information. The user should be able to customise the views by sport as well as by overall mileage or other stats that transfer across sports such as heart rate or total time. Heart rate data should be aggregated to display the total amount of time at different intensity zones. The user should be able to see a graph of their overall progress by pace or by mileage using a dropdown to switch between them.","Construct a workout tracking application designed to import data from a range of fitness apps, including Strava, Polar Flow, and MyFitnessPal, presenting it in a consolidated dashboard that displays both workout and nutrition information. The application should allow users to personalize views based on specific sports, total mileage, or other relevant cross-sport metrics like heart rate or total time. Heart rate data should be aggregated to visually represent the total duration within different intensity zones. Users should have the ability to view a graphical representation of their overall progress, switching between pace and distance via a dropdown selection.",llms,0.8746495246887207,0.27933338072144803,0.9792491793632507,0.27933335304260254,0.9
"Write a workout tracking app that can import from several fitness apps including Strava, Polar Flow, MyFitnessPal to put together a dashboard of workouts and nutrition information. The user should be able to customise the views by sport as well as by overall mileage or other stats that transfer across sports such as heart rate or total time. Heart rate data should be aggregated to display the total amount of time at different intensity zones. The user should be able to see a graph of their overall progress by pace or by mileage using a dropdown to switch between them.","Develop a workout tracking application capable of importing data from various fitness platforms like Strava, Polar Flow, and MyFitnessPal, consolidating it into a unified dashboard displaying workouts and nutritional details. Users should have the ability to personalize views based on specific sports, total mileage, or other cross-sport metrics such as heart rate or duration. Heart rate data should be compiled to show time spent in different intensity levels. Furthermore, users should be able to visualize their progress through graphs displaying pace or mileage, selectable via a dropdown menu.",llms,0.8303375840187073,0.18117780080494564,0.9767296314239502,0.18117780983448029,1.0
"Write a workout tracking app that can import from several fitness apps including Strava, Polar Flow, MyFitnessPal to put together a dashboard of workouts and nutrition information. The user should be able to customise the views by sport as well as by overall mileage or other stats that transfer across sports such as heart rate or total time. Heart rate data should be aggregated to display the total amount of time at different intensity zones. The user should be able to see a graph of their overall progress by pace or by mileage using a dropdown to switch between them.","Create a workout tracking application that integrates data from multiple fitness apps, including Strava, Polar Flow, and MyFitnessPal, to create a comprehensive dashboard showing workout and dietary data. Users should have the flexibility to customize their view based on sport type or overarching statistics like total distance or other metrics applicable across various activities, such as heart rate or total workout time. Heart rate information should be combined and presented as the total duration spent within different heart rate zones. A graph displaying overall progress, switchable between pace and mileage through a dropdown, should be available to the user.",llms,0.882628858089447,0.17200304753075815,0.9766825437545776,0.16710153222084045,1.0
"Write a workout tracking app that can import from several fitness apps including Strava, Polar Flow, MyFitnessPal to put together a dashboard of workouts and nutrition information. The user should be able to customise the views by sport as well as by overall mileage or other stats that transfer across sports such as heart rate or total time. Heart rate data should be aggregated to display the total amount of time at different intensity zones. The user should be able to see a graph of their overall progress by pace or by mileage using a dropdown to switch between them.","Design a workout tracking app that can pull data from a range of fitness applications like Strava, Polar Flow, and MyFitnessPal, combining them into a single dashboard view of workouts and nutrition. Users need to be able to personalize the views based on the type of sport, aggregate mileage, or other cross-sport statistics like heart rate data or total duration of exercise. The application must aggregate heart rate data to visualize the total amount of time spent in each intensity level. Users should also be able to visualize their overall progress with a graph showing either pace or mileage, with a dropdown to toggle between the two.",llms,0.9270265698432922,0.20350674339531227,0.9774380922317505,0.1974305361509323,1.0
"Write a workout tracking app that can import from several fitness apps including Strava, Polar Flow, MyFitnessPal to put together a dashboard of workouts and nutrition information. The user should be able to customise the views by sport as well as by overall mileage or other stats that transfer across sports such as heart rate or total time. Heart rate data should be aggregated to display the total amount of time at different intensity zones. The user should be able to see a graph of their overall progress by pace or by mileage using a dropdown to switch between them.","Build a workout tracking app that imports data from several sources such as Strava, Polar Flow, and MyFitnessPal. This app should consolidate the information into a dashboard that displays both workout and nutrition details. The user interface should allow customization by sport and by cumulative mileage or other cross-sport metrics like heart rate or total time spent exercising. The app needs to process heart rate data to show the amount of time spent in various intensity zones. Also, users need to be able to view a graph illustrating their overall progress, with a dropdown menu enabling them to choose between pace and mileage as the metric displayed.",llms,0.9117635488510132,0.1909533432200259,0.9792797565460205,0.18583033978939056,1.0
"Write a workout tracking app that can import from several fitness apps including Strava, Polar Flow, MyFitnessPal to put together a dashboard of workouts and nutrition information. The user should be able to customise the views by sport as well as by overall mileage or other stats that transfer across sports such as heart rate or total time. Heart rate data should be aggregated to display the total amount of time at different intensity zones. The user should be able to see a graph of their overall progress by pace or by mileage using a dropdown to switch between them.","Construct a workout tracking application designed to import data from diverse fitness apps such as Strava, Polar Flow, and MyFitnessPal, compiling it into a central dashboard presenting workout and nutritional information. Users should possess the capacity to tailor views by specific sport and cumulative mileage or other statistics applicable across multiple sports, including heart rate or total time exercised. Heart rate information should be aggregated for visualization of time spent in different intensity ranges. The user should also be able to view a progress chart displayed as either pace or mileage, with a dropdown to allow them to switch between these.",llms,0.9167556762695312,0.18660386784072142,0.9804924726486206,0.1866038739681244,1.0
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Develop a simulation of several elevators working in an office skyscraper. The simulation should allow adjusting the number of elevators and the number of floors. It should also support varying the number of people using the building. The simulation's output should demonstrate anticipated patterns, such as elevators being more active in the mornings and evenings, seeing limited use during the day, and being almost idle at night.",llms,0.8752622604370117,0.1657762362751004,0.9707499146461487,0.15320861339569092,0.1
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Create a simulation of several elevators functioning within a high-rise office building. The simulation needs adjustable settings for the quantity of elevators and the building's floor count. Furthermore, the simulation must accommodate different levels of building occupancy. The simulation's results should visibly show expected usage patterns, like higher elevator traffic during peak hours (morning and evening), reduced usage during the workday, and minimal usage overnight.",llms,0.7904592752456665,0.08187931147296881,0.9641761779785156,0.077834852039814,0.1
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Build a simulation showing how multiple elevators operate in a skyscraper used for offices. The simulation should have adjustable settings for the number of elevators and the number of floors in the building. The simulation should also allow for different levels of building occupancy. The simulation's output should clearly illustrate expected behavior, such as increased elevator activity during morning and evening rush hours, moderate use during the day, and minimal use at night.",llms,0.8854032754898071,0.23267611671985866,0.9739692807197571,0.2179744392633438,0.1
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Simulate the operation of multiple elevators in an office tower. The simulation should allow users to configure the number of elevators and the number of floors. It should also be possible to simulate different levels of building occupancy. The simulation should visually represent expected patterns, such as heavier elevator usage during morning and evening peak times, lighter usage during the day, and very little usage at night.",llms,0.8548646569252014,0.20643870177427814,0.9699071049690247,0.1927151083946228,0.1
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Design a simulation of several elevators operating within an office skyscraper. The simulation should include adjustable parameters for both the number of elevators and the building's floor count. It should also be possible to simulate different levels of building occupancy. The simulation's output should clearly demonstrate expected usage patterns, such as increased elevator activity during morning and evening rush hours, reduced usage during the day, and minimal usage overnight.",llms,0.8347761631011963,0.1890274092790781,0.9693245887756348,0.17770402133464813,0.1
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Develop a simulation of several elevators functioning within a high-rise office building. The simulation should allow adjustment of the number of elevators and building floors. Furthermore, it should accommodate varying levels of user traffic. The simulation's output should reflect anticipated patterns, such as higher elevator usage during peak hours (morning and evening), reduced usage during the day, and minimal usage at night.",llms,0.7756472826004028,0.1275580389076534,0.9654434323310852,0.11866369843482971,0.2
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Create a simulation modeling the operation of several elevators in an office skyscraper. The simulation needs adjustable parameters for the number of elevators and the number of floors. The simulation should also be able to simulate different levels of passenger traffic. The simulation should visually demonstrate expected usage patterns, such as elevators being more active during morning and evening rush hours, less active during the day, and almost inactive at night.",llms,0.8914242386817932,0.14049502488834037,0.9724913835525513,0.1289985477924347,0.2
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Simulate the operation of several elevators in a skyscraper used as an office. The number of elevators and floors should be configurable parameters. The simulation should also support different passenger load levels. The simulation's output should clearly show expected behavior, for example, increased elevator activity in the mornings and evenings, reduced activity during the day, and minimal activity at night.",llms,0.8346779346466064,0.15473803178065748,0.9721312522888184,0.1463223248720169,0.2
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Design a simulation of multiple elevators working in a skyscraper that functions as an office space. The simulation should have adjustable settings for the number of elevators and the number of floors in the building. It should also allow for simulations with different numbers of people using the elevators. The simulation should visually represent typical usage patterns, such as heavier elevator traffic in the morning and evening, lighter traffic during the day, and very little traffic at night.",llms,0.8832700252532959,0.30180928169527377,0.9705825448036194,0.2899470925331116,0.2
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Build a simulation that models several elevators operating within a high-rise office building. The simulation should allow for configurable parameters such as the number of elevators and the number of floors. It should also be possible to simulate different levels of passenger demand. The simulation should clearly illustrate expected operational patterns, such as higher elevator utilization during peak morning and evening times, lower utilization during the daytime, and very low utilization at night.",llms,0.8420875668525696,0.25080873306556484,0.9706491231918335,0.2359323650598526,0.2
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Develop a simulation of several elevators functioning within a high-rise office building. The simulation should allow adjustment of the number of elevators and building floors. Furthermore, it should accommodate varying levels of passenger traffic. The simulation's output should reflect anticipated patterns, such as higher elevator usage during peak commuting times and minimal usage during off-peak hours.",llms,0.7610302567481995,0.09600856073209738,0.9630864858627319,0.08695217967033386,0.3
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Create a simulation modeling the operation of several elevators in an office skyscraper. The number of elevators and the number of floors should be adjustable settings. The simulation should also support different levels of passenger volume. The results should demonstrate expected elevator activity, such as increased use in the morning and evening, reduced use during the day, and minimal use at night.",llms,0.8541240692138672,0.16530156348893907,0.972532331943512,0.159658744931221,0.3
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Design a simulation of multiple elevators working in a skyscraper used for office purposes. The simulation should have adjustable parameters for the number of elevators and floors. It should also be possible to simulate different levels of passenger demand. The simulation's output should visibly demonstrate expected patterns, for instance, heavier elevator traffic during morning and evening rush hours, light traffic during the day, and almost no traffic at night.",llms,0.8655462265014648,0.21456405807379345,0.9736238718032837,0.20566056668758392,0.3
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Simulate the behavior of several elevators in a high-rise office building. The simulation should allow for configurable parameters such as the number of elevators and the number of floors. It must also be able to simulate different passenger loads. The simulation should visually represent expected behavior, such as increased elevator activity during peak hours (morning and evening), moderate activity during the day, and minimal activity at night.",llms,0.8404608964920044,0.18431684028048062,0.9686971306800842,0.17188656330108643,0.3
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Build a simulation that models several elevators operating in a skyscraper that functions as an office. The number of elevators and the number of floors in the building should be configurable. The simulation must also support varying passenger volumes. The simulation's output should clearly illustrate expected patterns of elevator usage, such as higher usage during morning and evening commute times, lower usage during the day, and very little usage at night.",llms,0.857187807559967,0.23385345488185416,0.9707911014556885,0.22330942749977112,0.3
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Develop a simulation of several elevators functioning within a high-rise office building. The simulation should allow for adjustable settings for both the quantity of elevators and the number of floors. Furthermore, the simulation should accommodate varying levels of passenger traffic. The results of the simulation should visibly demonstrate anticipated patterns, such as higher elevator usage during peak hours in the morning and evening, reduced usage during the workday, and minimal usage overnight.",llms,0.8339512944221497,0.15063076497743105,0.9632635712623596,0.14691168069839478,0.4
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Create a simulation modeling the operation of several elevators in an office skyscraper. The number of elevators and floors should be adjustable parameters. The simulation should also be able to handle different passenger volumes. The simulation's output should clearly show expected trends, like elevators being more active during morning and evening rush hours, less active during the day, and almost inactive at night.",llms,0.8800130486488342,0.1312632995978963,0.9731168150901794,0.12421826273202896,0.4
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Build a simulation that models several elevators working in a skyscraper used as an office. The simulation should have adjustable parameters for the number of elevators and the number of floors. It should also support simulations with different numbers of people. The simulation's output should clearly show expected behavior, for example, the elevators being busier in the mornings and evenings, used less during the day, and hardly used at night.",llms,0.8900640606880188,0.22124847998350375,0.9767154455184937,0.2069477140903473,0.4
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Simulate the behavior of multiple elevators operating in a high-rise office building. The simulation should allow the user to configure the number of elevators and floors. It should also be possible to simulate different levels of passenger traffic. The simulation should visually represent expected patterns, such as increased elevator activity during morning and evening peak times, decreased activity during the day, and minimal activity at night.",llms,0.8699690699577332,0.2110826441839266,0.9716213941574097,0.2032044231891632,0.4
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Design a simulation of several elevators operating within a skyscraper that functions as an office building. The number of elevators and the number of floors in the building should be configurable parameters. The simulation should also support different levels of passenger traffic. The simulation's output should clearly demonstrate expected behaviors, such as greater elevator usage during the morning and evening commute times, less usage during the daytime, and minimal usage during nighttime hours.",llms,0.8498469591140747,0.28677829776706215,0.9714019298553467,0.2743566632270813,0.4
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Create a simulation of several elevators working in an office skyscraper. The simulation should allow adjustment of the number of elevators and building floors. It should also support varying passenger loads. The simulation's output should reflect realistic elevator usage patterns, such as higher traffic during peak hours (morning and evening), reduced usage during the day, and minimal usage at night.",llms,0.8043140769004822,0.1300801061870715,0.9686175584793091,0.12356828153133392,0.5
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Develop a simulation showcasing several elevators in operation within a high-rise office building. The simulation must allow for adjustable parameters such as the number of elevators and the number of floors. Furthermore, the simulation should accommodate different levels of passenger traffic. The simulation's results should visibly demonstrate typical elevator activity, such as increased usage in the mornings and evenings, moderate usage during the day, and infrequent usage at night.",llms,0.8217789530754089,0.14967262116518734,0.9646579027175903,0.13595834374427795,0.5
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Simulate the operation of several elevators in a skyscraper used as an office space. The simulation should have adjustable settings for the number of elevators and the number of floors in the building. It should also be configurable to simulate different levels of building occupancy. The simulation's output should clearly illustrate expected elevator behavior, for instance, heavier usage during morning and evening rush hours, lighter usage during the daytime, and very little usage at night.",llms,0.8886400461196899,0.2895087045296422,0.9726102352142334,0.27273860573768616,0.5
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Design a simulation of multiple elevators functioning in an office tower. The simulation needs to offer adjustable parameters for both the number of elevators and the building's floor count. It should also support simulations with varying numbers of people using the elevators. The simulation results should clearly show anticipated patterns, like elevators being more active during peak times (morning and evening), less active during the day, and hardly active at night.",llms,0.8604989647865295,0.13687713555093367,0.9674120545387268,0.12939608097076416,0.5
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Build a simulation that models several elevators operating within an office skyscraper. The number of elevators and floors in the building should be configurable parameters. The simulation should also allow for variations in the number of passengers. The simulation's results should clearly demonstrate expected elevator usage patterns, such as increased activity during morning and evening peak times, moderate activity during the day, and minimal activity at night.",llms,0.8636037111282349,0.16280590743741405,0.9718174338340759,0.15483279526233673,0.5
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Develop a simulation of several elevators working within a high-rise office building. The quantity of elevators and the number of floors should be adjustable settings, and the simulation should accommodate varying levels of user traffic. The simulation's output should exhibit anticipated patterns, such as higher elevator usage during peak commute times and minimal usage during off-peak hours.",llms,0.7566154599189758,0.10099273000290244,0.963392972946167,0.08695217967033386,0.6
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Create a simulation modeling several lifts in operation inside an office skyscraper. The simulation should allow for adjustable parameters such as the quantity of lifts and the number of floors. Furthermore, the simulation should support different passenger volumes. The expected behavior, such as increased lift activity in the mornings and evenings and reduced activity during the day and night, should be clearly visible.",llms,0.8357107043266296,0.13837407936858254,0.9726308584213257,0.13447648286819458,0.6
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Simulate the operation of multiple elevators in a high-rise office building. The simulation should allow adjustment of the number of elevators and the number of floors, as well as support variations in crowd size. The simulation's output should demonstrate anticipated usage patterns, such as greater elevator activity during morning and evening rush hours and minimal activity during the day and at night.",llms,0.7998714447021484,0.19017187278062708,0.9693110585212708,0.1753893941640854,0.6
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Design a simulation representing several lifts working in a skyscraper used for office purposes. The number of lifts and building floors should be configurable parameters. The simulation should also be capable of running with different crowd sizes. The simulation needs to visually represent typical usage, for instance, busier lifts during peak hours, moderate use during the day, and minimal use at night.",llms,0.8359381556510925,0.1974565982904132,0.9745627641677856,0.1886589378118515,0.6
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Construct a simulation of several elevators functioning within an office tower. The simulation should feature adjustable settings for both the number of elevators and the number of floors. The simulation should also be able to model different levels of passenger traffic. The simulation's output should clearly illustrate expected trends, like heavier elevator traffic during morning and evening rush hours, less frequent use during the day, and very little use at night.",llms,0.8676459789276123,0.14529447197117495,0.9698824882507324,0.13399174809455872,0.6
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Develop a simulation showing several elevators working in an office skyscraper. The quantity of elevators and building floors should be adjustable. The simulation should also accommodate varying passenger volumes. The simulation's output should clearly demonstrate anticipated patterns, such as higher elevator usage in the morning and evening, reduced usage during the day, and minimal usage at night.",llms,0.8313695788383484,0.11264854311560675,0.9683418273925781,0.1057690978050232,0.7
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Create a simulation of several elevators in operation within a high-rise office building. The simulation should allow for adjustments to the number of elevators and floors, as well as different levels of passenger traffic. The simulation should visibly represent expected activity, such as elevators being more active during peak hours (morning and evening), less active during the day, and almost unused at night.",llms,0.8547581434249878,0.15675891374204123,0.969041109085083,0.15052181482315063,0.7
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Construct a simulation of several elevators running in a skyscraper used as an office. Both the number of elevators and the number of floors in the building should be configurable parameters. Furthermore, it should be possible to execute the simulation with different passenger loads. The simulation output should clearly illustrate the expected operational patterns, like higher elevator demand in the mornings and evenings, lower demand during the day, and minimal demand at night.",llms,0.8648279309272766,0.21254397394966182,0.9745451807975769,0.19764743745326996,0.7
"Implement a simulation of multiple lifts operating in a skyscraper that is used as an office building. The number of lifts should be a tunable parameter, as well as the number of floors in the building. It should also be possible to run the simulation for different crowd sizes. The simulation should clearly display expected behavior, e.g. lifts being busier during the morning and evening hours, used sparingly during the day and barely used at night.","Simulate the behavior of multiple elevators operating in an office tower. The simulation should allow users to change the number of elevators and floors in the building. It should also be possible to simulate different levels of passenger traffic. The simulation's results should clearly show anticipated usage patterns, for instance, elevators being busiest during morning and evening rush hours, lightly used throughout the day, and rarely used at night.",llms,0.909900426864624,0.2604249280826083,0.9724801778793335,0.25000301003456116,0.7
